lead,lag,lead_category,lag_category,same_category,lookback,horizon,ic,abs_ic,full_proxy,portal_proxy,count,portal_count
UV_VISOR_AMBER,SLEEP_POD_NYLON,UV_VISOR,SLEEP_POD,False,100,50,0.03483,0.03483,52473.0,29120.0,29550,9850
UV_VISOR_RED,PEBBLES_XL,UV_VISOR,PEBBLES,False,200,10,0.00747,0.00747,50250.0,29104.0,29370,9790
PEBBLES_XL,MICROCHIP_TRIANGLE,PEBBLES,MICROCHIP,False,5,50,0.01342,0.01342,52419.0,29092.5,29835,9945
TRANSLATOR_ECLIPSE_CHARCOAL,ROBOT_IRONING,TRANSLATOR,ROBOT,False,200,50,-0.01052,0.01052,-60387.5,29090.5,29250,9750
MICROCHIP_RECTANGLE,PANEL_2X4,MICROCHIP,PANEL,False,50,50,0.01234,0.01234,19455.0,29089.5,29700,9900
MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,False,10,50,0.00642,0.00642,20702.5,29079.5,29820,9940
SLEEP_POD_COTTON,TRANSLATOR_VOID_BLUE,SLEEP_POD,TRANSLATOR,False,50,50,0.03527,0.03527,114251.5,29078.5,29700,9900
SNACKPACK_PISTACHIO,GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK,GALAXY_SOUNDS,False,200,50,0.00868,0.00868,5990.5,29062.0,29250,9750
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_XL,TRANSLATOR,PEBBLES,False,50,5,0.00534,0.00534,27807.5,29047.0,29835,9945
SNACKPACK_STRAWBERRY,PANEL_1X4,SNACKPACK,PANEL,False,100,50,0.01191,0.01191,22438.5,29022.5,29550,9850
SLEEP_POD_NYLON,PEBBLES_XL,SLEEP_POD,PEBBLES,False,5,10,-0.00201,0.00201,25286.0,29011.0,29955,9985
UV_VISOR_ORANGE,PANEL_1X4,UV_VISOR,PANEL,False,50,50,0.05031,0.05031,46318.0,29000.5,29700,9900
MICROCHIP_SQUARE,PEBBLES_S,MICROCHIP,PEBBLES,False,10,50,0.01014,0.01014,-13846.5,28953.5,29820,9940
SNACKPACK_CHOCOLATE,UV_VISOR_RED,SNACKPACK,UV_VISOR,False,200,50,0.01115,0.01115,38899.5,28934.0,29250,9750
PEBBLES_L,PEBBLES_XS,PEBBLES,PEBBLES,True,200,50,-0.04203,0.04203,-70685.5,28921.5,29250,9750
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,ROBOT,TRANSLATOR,False,10,50,0.0178,0.0178,32864.5,28919.0,29820,9940
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,GALAXY_SOUNDS,UV_VISOR,False,50,50,-0.02659,0.02659,-49292.5,28908.5,29700,9900
SLEEP_POD_POLYESTER,PEBBLES_L,SLEEP_POD,PEBBLES,False,10,10,0.0164,0.0164,30812.5,28887.0,29940,9980
SLEEP_POD_NYLON,TRANSLATOR_GRAPHITE_MIST,SLEEP_POD,TRANSLATOR,False,200,50,-0.0036,0.0036,45770.5,28862.5,29250,9750
PEBBLES_XL,PEBBLES_XS,PEBBLES,PEBBLES,True,200,10,0.05028,0.05028,65853.5,28857.0,29370,9790
PEBBLES_L,PEBBLES_XL,PEBBLES,PEBBLES,True,200,5,0.02082,0.02082,43672.5,28833.5,29385,9795
MICROCHIP_OVAL,ROBOT_IRONING,MICROCHIP,ROBOT,False,5,50,0.0182,0.0182,38135.0,28832.0,29835,9945
UV_VISOR_ORANGE,OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR,OXYGEN_SHAKE,False,50,50,-0.03632,0.03632,-29723.5,28805.0,29700,9900
ROBOT_DISHES,UV_VISOR_RED,ROBOT,UV_VISOR,False,100,50,-0.01566,0.01566,-35055.5,28802.0,29550,9850
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_VANILLA,TRANSLATOR,SNACKPACK,False,200,50,0.05992,0.05992,59711.5,28789.5,29250,9750
PANEL_2X4,MICROCHIP_CIRCLE,PANEL,MICROCHIP,False,50,50,0.03025,0.03025,38231.5,28784.5,29700,9900
SNACKPACK_STRAWBERRY,SLEEP_POD_SUEDE,SNACKPACK,SLEEP_POD,False,200,50,-0.00401,0.00401,-25555.0,28784.5,29250,9750
UV_VISOR_YELLOW,OXYGEN_SHAKE_EVENING_BREATH,UV_VISOR,OXYGEN_SHAKE,False,50,50,0.03854,0.03854,53211.0,28767.0,29700,9900
SNACKPACK_RASPBERRY,OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK,OXYGEN_SHAKE,False,10,50,0.03417,0.03417,77934.0,28766.5,29820,9940
PEBBLES_S,SLEEP_POD_POLYESTER,PEBBLES,SLEEP_POD,False,10,50,-0.01279,0.01279,-3480.5,28746.0,29820,9940
MICROCHIP_OVAL,PANEL_2X4,MICROCHIP,PANEL,False,100,50,-0.01557,0.01557,-23377.5,28735.0,29550,9850
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,False,200,50,0.01095,0.01095,110765.0,28729.5,29250,9750
TRANSLATOR_ASTRO_BLACK,PANEL_4X4,TRANSLATOR,PANEL,False,10,50,0.02663,0.02663,37891.5,28720.5,29820,9940
TRANSLATOR_SPACE_GRAY,PANEL_2X4,TRANSLATOR,PANEL,False,100,50,-0.01504,0.01504,-69591.5,28703.5,29550,9850
UV_VISOR_RED,SLEEP_POD_SUEDE,UV_VISOR,SLEEP_POD,False,200,50,0.00145,0.00145,76806.5,28693.0,29250,9750
MICROCHIP_RECTANGLE,PEBBLES_XL,MICROCHIP,PEBBLES,False,1,50,0.00033,0.00033,4141.5,28661.0,29847,9949
SLEEP_POD_LAMB_WOOL,PANEL_1X2,SLEEP_POD,PANEL,False,5,50,0.02132,0.02132,30302.5,28653.0,29835,9945
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,False,100,10,0.04859,0.04859,50154.0,28642.5,29670,9890
MICROCHIP_OVAL,PANEL_4X4,MICROCHIP,PANEL,False,200,50,-0.07216,0.07216,-120268.5,28641.0,29250,9750
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,False,1,50,0.01388,0.01388,32116.5,28573.5,29847,9949
PANEL_4X4,ROBOT_MOPPING,PANEL,ROBOT,False,50,50,0.05939,0.05939,89670.5,28568.5,29700,9900
MICROCHIP_OVAL,SLEEP_POD_SUEDE,MICROCHIP,SLEEP_POD,False,50,50,0.01727,0.01727,25138.5,28561.5,29700,9900
SNACKPACK_PISTACHIO,TRANSLATOR_GRAPHITE_MIST,SNACKPACK,TRANSLATOR,False,5,50,0.0205,0.0205,43845.0,28547.0,29835,9945
TRANSLATOR_SPACE_GRAY,MICROCHIP_TRIANGLE,TRANSLATOR,MICROCHIP,False,100,50,-0.0236,0.0236,-36916.0,28524.0,29550,9850
SNACKPACK_CHOCOLATE,PANEL_2X2,SNACKPACK,PANEL,False,50,50,0.05158,0.05158,82137.0,28522.5,29700,9900
MICROCHIP_TRIANGLE,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,False,1,50,-0.00032,0.00032,5722.0,28511.0,29847,9949
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_RED,GALAXY_SOUNDS,UV_VISOR,False,100,50,0.00115,0.00115,20141.0,28483.5,29550,9850
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,GALAXY_SOUNDS,True,100,50,-0.03956,0.03956,-95999.0,28471.5,29550,9850
GALAXY_SOUNDS_SOLAR_WINDS,PEBBLES_XL,GALAXY_SOUNDS,PEBBLES,False,10,10,-0.01229,0.01229,-34877.0,28464.0,29940,9980
SLEEP_POD_SUEDE,PEBBLES_XL,SLEEP_POD,PEBBLES,False,5,10,0.02073,0.02073,45123.0,28451.5,29955,9985
PANEL_2X4,UV_VISOR_ORANGE,PANEL,UV_VISOR,False,200,50,0.03035,0.03035,55082.5,28447.0,29250,9750
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,OXYGEN_SHAKE,True,100,50,0.00575,0.00575,-32417.5,28429.0,29550,9850
PANEL_1X2,GALAXY_SOUNDS_SOLAR_FLAMES,PANEL,GALAXY_SOUNDS,False,10,50,0.01698,0.01698,16421.5,28424.5,29820,9940
PEBBLES_XL,OXYGEN_SHAKE_EVENING_BREATH,PEBBLES,OXYGEN_SHAKE,False,200,50,0.03665,0.03665,54598.0,28421.0,29250,9750
PEBBLES_S,PANEL_2X2,PEBBLES,PANEL,False,100,50,-0.01491,0.01491,-2188.5,28389.0,29550,9850
SNACKPACK_PISTACHIO,SLEEP_POD_SUEDE,SNACKPACK,SLEEP_POD,False,5,50,-0.00263,0.00263,10167.5,28361.5,29835,9945
SLEEP_POD_COTTON,PEBBLES_S,SLEEP_POD,PEBBLES,False,1,50,0.00717,0.00717,27574.0,28324.5,29847,9949
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_TRIANGLE,TRANSLATOR,MICROCHIP,False,100,50,-0.02024,0.02024,-42143.5,28319.0,29550,9850
OXYGEN_SHAKE_MINT,PEBBLES_L,OXYGEN_SHAKE,PEBBLES,False,10,50,0.01732,0.01732,38840.0,28309.0,29820,9940
PEBBLES_M,ROBOT_MOPPING,PEBBLES,ROBOT,False,100,10,0.02076,0.02076,30413.5,28308.0,29670,9890
PANEL_1X2,PEBBLES_S,PANEL,PEBBLES,False,5,50,0.00362,0.00362,4503.5,28286.0,29835,9945
PEBBLES_XL,UV_VISOR_RED,PEBBLES,UV_VISOR,False,10,50,-0.00641,0.00641,2931.5,28282.5,29820,9940
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_RASPBERRY,OXYGEN_SHAKE,SNACKPACK,False,200,50,-0.04021,0.04021,-81157.5,28276.0,29250,9750
ROBOT_LAUNDRY,PEBBLES_L,ROBOT,PEBBLES,False,100,50,0.06459,0.06459,138367.0,28261.5,29550,9850
SLEEP_POD_NYLON,PEBBLES_XL,SLEEP_POD,PEBBLES,False,100,10,0.00839,0.00839,32408.5,28260.0,29670,9890
ROBOT_VACUUMING,MICROCHIP_SQUARE,ROBOT,MICROCHIP,False,50,10,0.01358,0.01358,22794.0,28256.5,29820,9940
TRANSLATOR_SPACE_GRAY,GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR,GALAXY_SOUNDS,False,10,50,0.02627,0.02627,54828.5,28249.5,29820,9940
PEBBLES_S,MICROCHIP_OVAL,PEBBLES,MICROCHIP,False,50,50,-0.02804,0.02804,-54256.0,28246.5,29700,9900
ROBOT_LAUNDRY,PEBBLES_XL,ROBOT,PEBBLES,False,100,10,0.00373,0.00373,12839.0,28237.5,29670,9890
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS,TRANSLATOR,False,50,50,0.05234,0.05234,105272.0,28224.5,29700,9900
PEBBLES_L,SLEEP_POD_LAMB_WOOL,PEBBLES,SLEEP_POD,False,5,50,-0.00157,0.00157,825.0,28217.0,29835,9945
MICROCHIP_CIRCLE,PANEL_4X4,MICROCHIP,PANEL,False,200,50,-0.02328,0.02328,-23163.5,28144.5,29250,9750
PANEL_2X2,MICROCHIP_SQUARE,PANEL,MICROCHIP,False,50,50,0.00616,0.00616,52759.5,28141.5,29700,9900
MICROCHIP_CIRCLE,SLEEP_POD_SUEDE,MICROCHIP,SLEEP_POD,False,5,50,0.01598,0.01598,47786.5,28128.5,29835,9945
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_LAUNDRY,GALAXY_SOUNDS,ROBOT,False,100,50,0.0357,0.0357,73954.5,28119.0,29550,9850
MICROCHIP_OVAL,SLEEP_POD_POLYESTER,MICROCHIP,SLEEP_POD,False,100,10,0.00598,0.00598,909.0,28111.0,29670,9890
TRANSLATOR_VOID_BLUE,PEBBLES_XL,TRANSLATOR,PEBBLES,False,10,50,0.01176,0.01176,59538.5,28110.5,29820,9940
PANEL_4X4,GALAXY_SOUNDS_DARK_MATTER,PANEL,GALAXY_SOUNDS,False,200,50,0.01711,0.01711,-33438.0,28105.0,29250,9750
SLEEP_POD_NYLON,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,False,50,50,0.05801,0.05801,91375.5,28094.5,29700,9900
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_SUEDE,TRANSLATOR,SLEEP_POD,False,200,50,-0.00244,0.00244,-36517.5,28075.5,29250,9750
PEBBLES_L,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,False,5,50,0.03007,0.03007,61623.5,28075.0,29835,9945
UV_VISOR_ORANGE,PEBBLES_XL,UV_VISOR,PEBBLES,False,100,10,-0.01597,0.01597,-24561.0,28071.5,29670,9890
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,False,50,50,-0.01105,0.01105,-36035.5,28063.5,29700,9900
SLEEP_POD_POLYESTER,GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD,GALAXY_SOUNDS,False,100,50,0.03099,0.03099,43357.5,28059.0,29550,9850
MICROCHIP_TRIANGLE,GALAXY_SOUNDS_DARK_MATTER,MICROCHIP,GALAXY_SOUNDS,False,50,50,0.01413,0.01413,9359.0,28048.0,29700,9900
SLEEP_POD_NYLON,ROBOT_LAUNDRY,SLEEP_POD,ROBOT,False,200,50,-0.00506,0.00506,-37056.0,28045.0,29250,9750
ROBOT_MOPPING,TRANSLATOR_VOID_BLUE,ROBOT,TRANSLATOR,False,100,50,-0.02488,0.02488,-83099.5,28042.5,29550,9850
ROBOT_DISHES,UV_VISOR_ORANGE,ROBOT,UV_VISOR,False,200,50,-0.0038,0.0038,-19292.5,28030.0,29250,9750
MICROCHIP_SQUARE,GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP,GALAXY_SOUNDS,False,5,50,0.03135,0.03135,44182.5,28017.0,29835,9945
UV_VISOR_YELLOW,TRANSLATOR_GRAPHITE_MIST,UV_VISOR,TRANSLATOR,False,10,50,0.02308,0.02308,40872.5,28015.0,29820,9940
OXYGEN_SHAKE_MINT,MICROCHIP_CIRCLE,OXYGEN_SHAKE,MICROCHIP,False,50,50,0.04626,0.04626,102538.0,28010.5,29700,9900
TRANSLATOR_VOID_BLUE,UV_VISOR_ORANGE,TRANSLATOR,UV_VISOR,False,100,10,0.03102,0.03102,33721.0,28008.5,29670,9890
UV_VISOR_AMBER,MICROCHIP_SQUARE,UV_VISOR,MICROCHIP,False,100,10,0.00182,0.00182,-15602.0,27997.5,29670,9890
ROBOT_VACUUMING,MICROCHIP_OVAL,ROBOT,MICROCHIP,False,100,50,0.04982,0.04982,103761.0,27993.5,29550,9850
SNACKPACK_PISTACHIO,UV_VISOR_YELLOW,SNACKPACK,UV_VISOR,False,100,50,0.01236,0.01236,43769.5,27989.5,29550,9850
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,GALAXY_SOUNDS,PANEL,False,10,50,0.03495,0.03495,45373.0,27963.5,29820,9940
SNACKPACK_RASPBERRY,TRANSLATOR_SPACE_GRAY,SNACKPACK,TRANSLATOR,False,200,50,-0.05047,0.05047,-118035.5,27962.0,29250,9750
SNACKPACK_STRAWBERRY,UV_VISOR_YELLOW,SNACKPACK,UV_VISOR,False,10,50,0.01894,0.01894,45610.5,27949.0,29820,9940
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,False,5,50,-0.00308,0.00308,-3392.5,27940.0,29835,9945
MICROCHIP_CIRCLE,ROBOT_VACUUMING,MICROCHIP,ROBOT,False,10,50,0.02812,0.02812,46619.5,27904.5,29820,9940
SNACKPACK_VANILLA,PEBBLES_XL,SNACKPACK,PEBBLES,False,10,10,3e-05,3e-05,-9740.5,27888.5,29940,9980
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_COTTON,OXYGEN_SHAKE,SLEEP_POD,False,200,50,-0.02091,0.02091,-25844.0,27860.5,29250,9750
PANEL_2X4,OXYGEN_SHAKE_CHOCOLATE,PANEL,OXYGEN_SHAKE,False,200,50,0.01013,0.01013,22404.0,27853.5,29250,9750
TRANSLATOR_VOID_BLUE,SLEEP_POD_COTTON,TRANSLATOR,SLEEP_POD,False,100,10,0.01774,0.01774,24602.5,27842.5,29670,9890
TRANSLATOR_ASTRO_BLACK,ROBOT_DISHES,TRANSLATOR,ROBOT,False,100,50,0.00159,0.00159,-777.0,27840.0,29550,9850
UV_VISOR_RED,SLEEP_POD_SUEDE,UV_VISOR,SLEEP_POD,False,50,50,0.01136,0.01136,22766.5,27829.0,29700,9900
SNACKPACK_RASPBERRY,PEBBLES_M,SNACKPACK,PEBBLES,False,10,50,-0.01078,0.01078,-5231.0,27813.5,29820,9940
UV_VISOR_ORANGE,GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR,GALAXY_SOUNDS,False,100,50,-0.01027,0.01027,-3661.5,27812.0,29550,9850
PANEL_1X4,ROBOT_IRONING,PANEL,ROBOT,False,50,50,0.014,0.014,38442.0,27793.5,29700,9900
PANEL_2X4,TRANSLATOR_GRAPHITE_MIST,PANEL,TRANSLATOR,False,10,50,0.00457,0.00457,6628.5,27782.0,29820,9940
TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR,GALAXY_SOUNDS,False,50,50,0.01183,0.01183,5481.5,27773.0,29700,9900
PEBBLES_M,PEBBLES_XL,PEBBLES,PEBBLES,True,50,10,0.01016,0.01016,25627.5,27767.0,29820,9940
MICROCHIP_SQUARE,PANEL_2X4,MICROCHIP,PANEL,False,100,50,-0.00968,0.00968,7926.5,27754.0,29550,9850
PEBBLES_S,UV_VISOR_RED,PEBBLES,UV_VISOR,False,10,50,0.02137,0.02137,40025.0,27737.5,29820,9940
PEBBLES_L,UV_VISOR_MAGENTA,PEBBLES,UV_VISOR,False,5,50,0.01871,0.01871,45946.0,27736.5,29835,9945
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_EVENING_BREATH,GALAXY_SOUNDS,OXYGEN_SHAKE,False,50,50,0.01456,0.01456,70323.0,27733.0,29700,9900
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR,GALAXY_SOUNDS,False,50,50,0.06747,0.06747,124330.5,27731.0,29700,9900
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,False,200,50,-0.03236,0.03236,-34624.5,27722.5,29250,9750
PEBBLES_XS,TRANSLATOR_SPACE_GRAY,PEBBLES,TRANSLATOR,False,100,50,-0.0049,0.0049,-24277.0,27709.5,29550,9850
PEBBLES_M,MICROCHIP_RECTANGLE,PEBBLES,MICROCHIP,False,200,10,0.01097,0.01097,6345.0,27705.5,29370,9790
SNACKPACK_RASPBERRY,GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK,GALAXY_SOUNDS,False,10,50,0.01827,0.01827,55097.0,27690.0,29820,9940
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MINT,GALAXY_SOUNDS,OXYGEN_SHAKE,False,200,10,0.02958,0.02958,34425.0,27675.0,29370,9790
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_VOID_BLUE,GALAXY_SOUNDS,TRANSLATOR,False,50,50,0.02045,0.02045,64855.0,27655.0,29700,9900
PEBBLES_XL,ROBOT_IRONING,PEBBLES,ROBOT,False,100,50,0.05852,0.05852,104408.5,27646.0,29550,9850
MICROCHIP_SQUARE,ROBOT_IRONING,MICROCHIP,ROBOT,False,100,50,-0.01,0.01,4581.0,27637.0,29550,9850
SNACKPACK_RASPBERRY,MICROCHIP_SQUARE,SNACKPACK,MICROCHIP,False,10,50,-0.00601,0.00601,29798.5,27614.0,29820,9940
UV_VISOR_RED,PANEL_2X4,UV_VISOR,PANEL,False,10,50,0.00701,0.00701,5534.0,27613.5,29820,9940
SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD,SLEEP_POD,True,10,50,0.01751,0.01751,54642.0,27608.0,29820,9940
OXYGEN_SHAKE_EVENING_BREATH,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE,GALAXY_SOUNDS,False,100,50,-0.05524,0.05524,-49943.5,27588.5,29550,9850
TRANSLATOR_ECLIPSE_CHARCOAL,PEBBLES_XL,TRANSLATOR,PEBBLES,False,100,10,-0.0014,0.0014,-2480.5,27571.0,29670,9890
SNACKPACK_CHOCOLATE,GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK,GALAXY_SOUNDS,False,100,10,0.03237,0.03237,34972.0,27555.0,29670,9890
OXYGEN_SHAKE_CHOCOLATE,GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE,GALAXY_SOUNDS,False,10,50,0.01833,0.01833,46246.0,27552.0,29820,9940
PEBBLES_M,GALAXY_SOUNDS_DARK_MATTER,PEBBLES,GALAXY_SOUNDS,False,10,50,0.01165,0.01165,10916.0,27549.5,29820,9940
PANEL_2X2,SLEEP_POD_COTTON,PANEL,SLEEP_POD,False,50,50,0.01832,0.01832,47184.5,27547.0,29700,9900
PANEL_1X2,ROBOT_MOPPING,PANEL,ROBOT,False,10,50,0.04142,0.04142,63597.0,27538.0,29820,9940
MICROCHIP_TRIANGLE,PANEL_4X4,MICROCHIP,PANEL,False,5,50,-0.02044,0.02044,-5700.0,27529.0,29835,9945
ROBOT_VACUUMING,OXYGEN_SHAKE_GARLIC,ROBOT,OXYGEN_SHAKE,False,10,50,0.02806,0.02806,35519.5,27514.0,29820,9940
PEBBLES_XL,OXYGEN_SHAKE_EVENING_BREATH,PEBBLES,OXYGEN_SHAKE,False,50,50,0.01662,0.01662,45532.0,27492.0,29700,9900
TRANSLATOR_GRAPHITE_MIST,PEBBLES_XL,TRANSLATOR,PEBBLES,False,50,50,-0.03231,0.03231,-45387.0,27474.0,29700,9900
TRANSLATOR_VOID_BLUE,PEBBLES_M,TRANSLATOR,PEBBLES,False,200,10,-0.00859,0.00859,701.0,27470.0,29370,9790
MICROCHIP_CIRCLE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,False,10,50,-0.02314,0.02314,-40331.0,27454.5,29820,9940
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,GALAXY_SOUNDS,SLEEP_POD,False,5,50,0.00975,0.00975,16440.0,27425.0,29835,9945
PEBBLES_XS,PEBBLES_XL,PEBBLES,PEBBLES,True,5,10,-0.01196,0.01196,-32192.5,27409.5,29955,9985
ROBOT_VACUUMING,ROBOT_DISHES,ROBOT,ROBOT,True,200,50,0.04152,0.04152,143692.0,27397.0,29250,9750
TRANSLATOR_VOID_BLUE,MICROCHIP_OVAL,TRANSLATOR,MICROCHIP,False,100,50,0.02172,0.02172,43050.5,27395.0,29550,9850
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,OXYGEN_SHAKE,True,200,50,0.00221,0.00221,20235.5,27380.5,29250,9750
ROBOT_LAUNDRY,PEBBLES_XL,ROBOT,PEBBLES,False,5,50,0.01465,0.01465,64866.0,27370.0,29835,9945
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_DISHES,OXYGEN_SHAKE,ROBOT,False,100,10,0.00303,0.00303,7660.5,27351.5,29670,9890
SNACKPACK_PISTACHIO,MICROCHIP_CIRCLE,SNACKPACK,MICROCHIP,False,100,50,0.0603,0.0603,58779.5,27345.0,29550,9850
SLEEP_POD_POLYESTER,GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD,GALAXY_SOUNDS,False,5,50,0.01341,0.01341,22702.0,27319.5,29835,9945
UV_VISOR_YELLOW,UV_VISOR_RED,UV_VISOR,UV_VISOR,True,200,50,0.01331,0.01331,28912.5,27302.0,29250,9750
PEBBLES_XL,PEBBLES_L,PEBBLES,PEBBLES,True,50,10,0.00121,0.00121,18897.5,27269.0,29820,9940
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,SLEEP_POD,MICROCHIP,False,100,50,0.02399,0.02399,72360.0,27263.5,29550,9850
PANEL_4X4,SNACKPACK_CHOCOLATE,PANEL,SNACKPACK,False,100,50,-0.02365,0.02365,-1132.0,27262.0,29550,9850
TRANSLATOR_GRAPHITE_MIST,GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR,GALAXY_SOUNDS,False,5,50,0.0177,0.0177,48207.5,27261.5,29835,9945
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,False,100,50,-0.00613,0.00613,-19706.0,27211.5,29550,9850
PANEL_1X2,PEBBLES_S,PANEL,PEBBLES,False,50,10,0.00456,0.00456,2616.5,27210.0,29820,9940
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD,OXYGEN_SHAKE,False,50,50,0.04709,0.04709,118029.5,27203.0,29700,9900
SNACKPACK_PISTACHIO,GALAXY_SOUNDS_DARK_MATTER,SNACKPACK,GALAXY_SOUNDS,False,200,50,0.0517,0.0517,106063.0,27197.0,29250,9750
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_L,GALAXY_SOUNDS,PEBBLES,False,200,50,-0.02902,0.02902,-2048.0,27196.0,29250,9750
ROBOT_MOPPING,PEBBLES_XL,ROBOT,PEBBLES,False,10,5,0.00347,0.00347,-1050.0,27195.0,29955,9985
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_NYLON,GALAXY_SOUNDS,SLEEP_POD,False,50,50,-0.01874,0.01874,-58555.0,27187.5,29700,9900
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,PEBBLES,TRANSLATOR,False,10,50,0.01267,0.01267,47784.5,27176.5,29820,9940
MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,False,5,50,0.0247,0.0247,51992.0,27162.5,29835,9945
SNACKPACK_CHOCOLATE,ROBOT_MOPPING,SNACKPACK,ROBOT,False,100,50,-0.03317,0.03317,-51063.0,27155.0,29550,9850
PEBBLES_M,PANEL_2X4,PEBBLES,PANEL,False,50,50,-0.04754,0.04754,-104057.0,27151.0,29700,9900
ROBOT_IRONING,ROBOT_VACUUMING,ROBOT,ROBOT,True,10,50,0.00398,0.00398,13244.0,27147.0,29820,9940
PEBBLES_XS,SLEEP_POD_SUEDE,PEBBLES,SLEEP_POD,False,10,50,0.0263,0.0263,36450.0,27139.0,29820,9940
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_M,OXYGEN_SHAKE,PEBBLES,False,10,50,-0.01838,0.01838,-28015.0,27123.5,29820,9940
SLEEP_POD_POLYESTER,SLEEP_POD_LAMB_WOOL,SLEEP_POD,SLEEP_POD,True,100,50,0.01062,0.01062,-17785.0,27120.0,29550,9850
SNACKPACK_VANILLA,OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK,OXYGEN_SHAKE,False,100,50,0.02488,0.02488,46102.0,27096.0,29550,9850
PEBBLES_L,GALAXY_SOUNDS_DARK_MATTER,PEBBLES,GALAXY_SOUNDS,False,100,50,0.05822,0.05822,115772.5,27091.5,29550,9850
MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,MICROCHIP,MICROCHIP,True,200,50,0.03357,0.03357,58132.0,27051.5,29250,9750
PANEL_1X4,GALAXY_SOUNDS_PLANETARY_RINGS,PANEL,GALAXY_SOUNDS,False,100,50,0.02275,0.02275,25908.5,27044.0,29550,9850
