target,category,kind,peers,coefs,full_resid_std,portal_resid_std,full_reversion_proxy,portal_reversion_proxy,signal_count,portal_signal_count,day2_proxy,day3_proxy,day4_proxy,stability_min_day
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_SUEDE|PANEL_2X2,1|-3,1741.9282,576.5219,251424.5,224614.5,5576,5355,0.0,26810.0,224614.5,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,UV_VISOR_YELLOW|SLEEP_POD_POLYESTER,2|-3,2067.3254,1167.5333,268475.5,224603.5,5739,5598,43872.0,0.0,224603.5,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|PEBBLES_L,1|2,1390.2174,1732.6202,321949.5,224501.5,4470,3322,83351.0,14097.0,224501.5,14097.0
PANEL_1X4,PANEL,small_int_dev,PANEL_4X4|UV_VISOR_RED,2|3,2703.4202,1051.2495,224471.5,224471.5,4135,4135,0.0,0.0,224471.5,0.0
ROBOT_DISHES,ROBOT,small_int_dev,SLEEP_POD_POLYESTER|MICROCHIP_TRIANGLE,3|-1,3084.9424,941.5392,374494.0,224459.0,2965,1236,128765.5,21269.5,224459.0,21269.5
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,TRANSLATOR_ASTRO_BLACK|OXYGEN_SHAKE_GARLIC,-3|-3,2564.8356,1353.8923,361623.0,224432.0,4814,2742,108688.0,28503.0,224432.0,28503.0
SNACKPACK_VANILLA,SNACKPACK,small_int_dev,MICROCHIP_TRIANGLE|GALAXY_SOUNDS_PLANETARY_RINGS,3|-2,2879.2524,1352.6968,386732.0,224377.0,4196,2079,162355.0,0.0,224377.0,0.0
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,small_int_dev,MICROCHIP_TRIANGLE|TRANSLATOR_ECLIPSE_CHARCOAL,-2|3,1948.2634,859.1395,337334.5,224342.5,3268,1620,86642.5,26349.5,224342.5,26349.5
PANEL_2X4,PANEL,small_int_dev,PANEL_2X2|TRANSLATOR_SPACE_GRAY,-3|-2,2333.9992,863.9905,337202.0,224342.0,5275,3415,0.0,112860.0,224342.0,0.0
ROBOT_IRONING,ROBOT,small_int_dev,ROBOT_MOPPING|UV_VISOR_RED,-1|-3,1614.0198,764.0169,271924.5,224235.0,4933,4775,32562.0,15127.5,224235.0,15127.5
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,SNACKPACK_VANILLA|PEBBLES_L,-1|-3,2013.3445,2171.9712,345886.5,224220.0,4794,3100,87763.5,33903.0,224220.0,33903.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_SOLAR_WINDS|TRANSLATOR_VOID_BLUE,2|3,1962.6189,1128.2703,258144.0,224213.5,4408,3723,33930.5,0.0,224213.5,0.0
PANEL_2X4,PANEL,small_int_dev,PEBBLES_L|SNACKPACK_CHOCOLATE,-3|-3,1833.007,2083.9459,386015.0,224121.5,3971,2232,141842.0,20051.5,224121.5,20051.5
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_XS|PEBBLES_XL,-2|3,7975.5428,5262.5748,596234.0,224079.0,5988,1958,372155.0,0.0,224079.0,0.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,UV_VISOR_RED|TRANSLATOR_VOID_BLUE,-3|-3,3269.7664,1527.3144,451601.0,224039.0,4054,2627,227562.0,0.0,224039.0,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|UV_VISOR_MAGENTA,3|-2,1467.2805,1575.1179,278960.0,224028.0,2887,2584,0.0,54932.0,224028.0,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_M|PEBBLES_XL,3|-2,3100.6529,2651.6331,869481.5,223935.0,3411,817,421314.0,224232.5,223935.0,223935.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_RECTANGLE|PEBBLES_XL,2|2,2590.737,2438.4789,421537.5,223926.0,4083,2124,197611.5,0.0,223926.0,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,UV_VISOR_RED|PEBBLES_L,3|3,2881.8396,1992.2951,322812.5,223914.0,5568,4824,68686.5,30212.0,223914.0,30212.0
PANEL_4X4,PANEL,small_int_dev,SLEEP_POD_LAMB_WOOL|ROBOT_LAUNDRY,-2|3,2441.6789,683.1183,320651.5,223896.0,4229,3771,0.0,96755.5,223896.0,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_POLYESTER,-3|1,1957.874,1499.7038,319203.5,223811.0,5247,4581,49375.0,46017.5,223811.0,46017.5
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_LAMB_WOOL,3|1,1957.874,1499.7038,319203.5,223811.0,5247,4581,49375.0,46017.5,223811.0,46017.5
SLEEP_POD_LAMB_WOOL,SLEEP_POD,small_int_dev,SLEEP_POD_NYLON|SLEEP_POD_POLYESTER,-1|-3,3171.9548,755.8079,297921.0,223806.0,2613,1595,74115.0,0.0,223806.0,0.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|SLEEP_POD_POLYESTER,-1|-3,3171.9548,755.8079,297921.0,223806.0,2613,1595,74115.0,0.0,223806.0,0.0
ROBOT_MOPPING,ROBOT,small_int_dev,ROBOT_VACUUMING|PEBBLES_S,3|3,4397.9794,1529.727,317617.5,223649.0,3861,3075,93968.5,0.0,223649.0,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_S|PEBBLES_XL,3|3,3527.3295,3165.3041,602206.0,223647.5,5131,531,331391.5,47167.0,223647.5,47167.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_XL|PANEL_2X2,-3|-3,4150.4564,4123.1965,463323.0,223405.5,3313,654,166694.5,73223.0,223405.5,73223.0
UV_VISOR_RED,UV_VISOR,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_CHOCOLATE,-3|-1,1650.1094,727.473,230363.5,223290.5,5110,5027,5348.0,1725.0,223290.5,1725.0
SNACKPACK_CHOCOLATE,SNACKPACK,small_int_dev,PEBBLES_L|UV_VISOR_YELLOW,3|1,2111.8724,2720.723,299760.0,223276.0,4317,3279,58831.0,17653.0,223276.0,17653.0
PANEL_4X4,PANEL,small_int_dev,PANEL_1X2|SLEEP_POD_POLYESTER,-3|-2,2565.4231,679.4944,239396.0,223050.0,4653,4472,0.0,16346.0,223050.0,0.0
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|SNACKPACK_PISTACHIO,2|3,2266.1149,770.0605,269532.0,223042.5,5578,4606,46489.5,0.0,223042.5,0.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,PEBBLES_M|TRANSLATOR_ASTRO_BLACK,-2|-3,1107.2566,1127.0855,395900.0,222992.0,4412,1747,58028.0,114880.0,222992.0,58028.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|ROBOT_IRONING,3|-2,2518.0961,919.717,350174.5,222985.0,3682,2599,127189.5,0.0,222985.0,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_IRONING|PEBBLES_XL,2|3,4812.286,4002.2919,550378.5,222933.5,5942,1703,327445.0,0.0,222933.5,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_S,3|-2,3810.6092,1638.5349,327041.5,222838.0,3701,2968,104203.5,0.0,222838.0,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,UV_VISOR_RED|PEBBLES_XL,1|-3,5325.9174,4175.8265,537033.0,222803.5,6402,1682,314229.5,0.0,222803.5,0.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|PEBBLES_XS,-3|-1,1916.2248,909.527,298862.0,222730.0,4785,3476,74187.0,1945.0,222730.0,1945.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,ROBOT_DISHES|MICROCHIP_TRIANGLE,-3|-3,1983.3946,908.1624,424241.5,222707.5,3359,2120,18959.5,182574.5,222707.5,18959.5
PANEL_2X4,PANEL,small_int_dev,PANEL_1X2|PEBBLES_L,-2|-3,2229.34,1506.8429,370870.5,222676.5,4404,2517,77363.0,70831.0,222676.5,70831.0
PANEL_2X2,PANEL,small_int_dev,PANEL_2X4|PEBBLES_XL,1|-3,4632.4376,4021.3649,564456.0,222668.0,5677,1657,341788.0,0.0,222668.0,0.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|SLEEP_POD_SUEDE,-3|1,2423.8105,780.6407,290010.5,222619.5,4766,4134,62347.5,5043.5,222619.5,5043.5
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_NYLON|SLEEP_POD_POLYESTER,1|3,2423.8105,780.6407,290010.5,222619.5,4766,4134,62347.5,5043.5,222619.5,5043.5
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,SNACKPACK_VANILLA|PEBBLES_L,-2|-2,1249.9625,1453.5474,317643.5,222564.0,4389,2374,56258.0,38821.5,222564.0,38821.5
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|MICROCHIP_TRIANGLE,3|-2,2857.6273,877.3107,182372.0,222558.5,6444,5838,0.0,-40186.5,222558.5,-40186.5
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,UV_VISOR_RED|ROBOT_IRONING,-3|-1,1511.968,847.9456,312990.5,222528.5,5376,4798,55898.5,34563.5,222528.5,34563.5
SNACKPACK_STRAWBERRY,SNACKPACK,small_int_dev,ROBOT_VACUUMING|PEBBLES_L,-2|3,2307.0897,2107.361,357359.5,222466.0,4701,2141,109903.5,24990.0,222466.0,24990.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,small_int_dev,PEBBLES_XL|SLEEP_POD_NYLON,-3|2,4902.2195,3647.947,531121.0,222460.5,6213,1456,308660.5,0.0,222460.5,0.0
PANEL_1X2,PANEL,small_int_dev,OXYGEN_SHAKE_CHOCOLATE|MICROCHIP_TRIANGLE,-1|-3,1939.4606,542.0992,246581.0,222434.5,4974,4900,24146.5,0.0,222434.5,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,small_int_dev,SLEEP_POD_LAMB_WOOL|TRANSLATOR_GRAPHITE_MIST,-3|-3,2424.8233,720.8512,294580.0,222427.5,2887,1703,44556.5,27596.0,222427.5,27596.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,small_int_dev,GALAXY_SOUNDS_BLACK_HOLES|PEBBLES_L,2|1,1411.6256,946.0464,206167.0,222398.5,5543,5498,0.0,-16231.5,222398.5,-16231.5
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,small_int_dev,OXYGEN_SHAKE_CHOCOLATE|TRANSLATOR_GRAPHITE_MIST,-3|-3,1932.6341,846.2906,228227.0,222381.5,3275,3255,540.0,5305.5,222381.5,540.0
SLEEP_POD_NYLON,SLEEP_POD,small_int_dev,SLEEP_POD_POLYESTER|MICROCHIP_RECTANGLE,3|2,1950.0125,1422.343,373792.0,222375.5,5132,2351,123981.5,27435.0,222375.5,27435.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_XS|PEBBLES_XL,-3|-3,3172.5397,3399.8069,389819.0,222309.0,4217,1952,78945.0,88565.0,222309.0,78945.0
ROBOT_MOPPING,ROBOT,small_int_dev,PEBBLES_S|PANEL_1X4,-3|-3,3863.7842,1426.0125,230463.5,222278.0,5009,4991,8185.5,0.0,222278.0,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,SLEEP_POD_COTTON|SLEEP_POD_SUEDE,-3|-2,3979.2054,2352.2397,359497.0,222262.5,3567,1187,137234.5,0.0,222262.5,0.0
PANEL_2X4,PANEL,small_int_dev,PANEL_2X2|PEBBLES_L,-2|3,2619.6609,2714.8381,348278.0,222233.5,4870,3144,75588.5,50456.0,222233.5,50456.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|ROBOT_IRONING,2|3,3040.3937,2895.2666,487593.5,222195.5,3585,1104,217089.5,48308.5,222195.5,48308.5
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,small_int_dev,SLEEP_POD_POLYESTER|UV_VISOR_RED,1|3,2143.3017,689.9265,324579.0,222179.0,5807,5047,102400.0,0.0,222179.0,0.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|PEBBLES_M,-3|-1,1854.8224,812.8695,277768.5,222174.5,5005,4814,5768.5,49825.5,222174.5,5768.5
ROBOT_LAUNDRY,ROBOT,small_int_dev,PEBBLES_XL|PEBBLES_XS,-3|-2,3266.1015,3612.9978,546282.5,222152.5,3758,2654,241516.5,82613.5,222152.5,82613.5
PANEL_4X4,PANEL,small_int_dev,PANEL_2X4|SNACKPACK_PISTACHIO,-3|-3,1542.3864,946.7284,372051.5,222150.0,3925,2274,134686.0,15215.5,222150.0,15215.5
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|UV_VISOR_AMBER,-3|-1,3950.652,3853.4226,549834.0,222139.5,5511,1937,327694.5,0.0,222139.5,0.0
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,small_int_dev,PEBBLES_M|MICROCHIP_TRIANGLE,2|3,2011.4203,1538.9079,366612.5,222039.5,4511,2896,10187.0,134386.0,222039.5,10187.0
MICROCHIP_CIRCLE,MICROCHIP,small_int_dev,MICROCHIP_OVAL|PEBBLES_XL,-2|-2,2708.2084,2571.6042,606117.0,222027.5,3053,747,250261.0,133828.5,222027.5,133828.5
PANEL_2X4,PANEL,small_int_dev,PANEL_4X4|GALAXY_SOUNDS_DARK_MATTER,3|3,1997.761,2806.6766,298741.5,222011.0,4214,3684,0.0,76730.5,222011.0,0.0
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,ROBOT_VACUUMING|PEBBLES_L,-2|3,2553.3021,2046.1268,348943.5,222009.5,5415,3360,106763.0,20171.0,222009.5,20171.0
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_LAMB_WOOL|SLEEP_POD_NYLON,-3|-2,2299.9052,1306.8147,267778.0,221999.5,5237,4507,0.0,45778.5,221999.5,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,MICROCHIP_TRIANGLE|OXYGEN_SHAKE_GARLIC,3|1,2965.8541,687.0814,216275.0,221986.0,2545,2524,0.0,-5711.0,221986.0,-5711.0
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_SUEDE|OXYGEN_SHAKE_CHOCOLATE,3|3,2763.6951,1999.1104,331872.5,221857.0,6535,3067,110015.5,0.0,221857.0,0.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|TRANSLATOR_VOID_BLUE,-3|2,1479.2799,1519.3811,198740.0,221754.0,4806,2904,0.0,-23014.0,221754.0,-23014.0
SLEEP_POD_SUEDE,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|UV_VISOR_MAGENTA,3|-2,1737.2831,1745.4634,270028.5,221741.0,2942,2660,11833.0,36454.5,221741.0,11833.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|GALAXY_SOUNDS_BLACK_HOLES,2|3,3577.1425,1217.0971,234813.0,221740.0,5277,5210,13073.0,0.0,221740.0,0.0
PEBBLES_XS,PEBBLES,small_int_dev,PEBBLES_L|SLEEP_POD_SUEDE,3|-2,1808.7741,1894.1497,378164.5,221691.5,4765,2239,128331.0,28142.0,221691.5,28142.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,small_int_dev,TRANSLATOR_VOID_BLUE|TRANSLATOR_GRAPHITE_MIST,3|3,2116.1991,1062.1492,271887.0,221669.0,4197,3720,50218.0,0.0,221669.0,0.0
ROBOT_MOPPING,ROBOT,small_int_dev,ROBOT_DISHES|PEBBLES_S,1|3,2581.4777,1358.554,248871.5,221603.0,5216,4362,27268.5,0.0,221603.0,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_XL|OXYGEN_SHAKE_MORNING_BREATH,2|-3,4340.2761,3076.7558,480134.0,221591.5,5266,2357,258542.5,0.0,221591.5,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,UV_VISOR_RED|PEBBLES_XL,-1|3,5044.0409,4070.7558,524649.0,221513.0,6380,1697,303136.0,0.0,221513.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,SLEEP_POD_COTTON|PEBBLES_M,-2|-3,3229.4127,1356.235,273644.0,221510.5,3584,2639,522.5,51611.0,221510.5,522.5
PANEL_1X4,PANEL,small_int_dev,PEBBLES_S|TRANSLATOR_GRAPHITE_MIST,-3|2,3650.6473,1044.0181,221475.0,221475.0,6755,6755,0.0,0.0,221475.0,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_M|UV_VISOR_RED,-2|3,1370.3245,1079.6554,456478.0,221472.0,4870,2007,103576.5,131429.5,221472.0,103576.5
SNACKPACK_PISTACHIO,SNACKPACK,small_int_dev,PEBBLES_L|OXYGEN_SHAKE_MINT,-3|1,2156.5873,2705.2958,322939.0,221438.0,4596,3536,62522.0,38979.0,221438.0,38979.0
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,small_int_dev,GALAXY_SOUNDS_DARK_MATTER|PANEL_2X2,-2|3,2795.879,591.8112,225183.0,221416.0,6776,6754,0.0,3767.0,221416.0,0.0
PANEL_2X4,PANEL,small_int_dev,TRANSLATOR_SPACE_GRAY|SLEEP_POD_COTTON,-2|3,2708.5864,1662.0155,286994.5,221371.5,6252,5511,65623.0,0.0,221371.5,0.0
PANEL_1X4,PANEL,small_int_dev,OXYGEN_SHAKE_MINT|PEBBLES_S,2|3,2566.7244,1366.3014,321251.5,221336.5,4971,4295,73838.0,26077.0,221336.5,26077.0
PANEL_2X2,PANEL,small_int_dev,PEBBLES_XL|GALAXY_SOUNDS_BLACK_HOLES,-1|3,2423.4296,1388.4673,264994.0,221309.0,5328,4849,0.0,43685.0,221309.0,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,small_int_dev,PEBBLES_S|PANEL_1X2,3|1,2651.3483,1070.6749,292873.0,221286.5,4117,2292,71586.5,0.0,221286.5,0.0
PEBBLES_M,PEBBLES,small_int_dev,PEBBLES_L|GALAXY_SOUNDS_SOLAR_FLAMES,-3|1,2403.3664,2279.105,318206.5,221267.0,5034,3021,84508.5,12431.0,221267.0,12431.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,small_int_dev,TRANSLATOR_VOID_BLUE|UV_VISOR_RED,-2|-3,2026.9153,953.7989,325660.5,221223.0,5764,5127,104437.5,0.0,221223.0,0.0
MICROCHIP_SQUARE,MICROCHIP,small_int_dev,PEBBLES_XL|SNACKPACK_RASPBERRY,-3|1,6631.8187,3928.7866,637030.5,221205.5,5692,1389,415825.0,0.0,221205.5,0.0
SNACKPACK_RASPBERRY,SNACKPACK,small_int_dev,MICROCHIP_SQUARE|PEBBLES_XL,1|3,6631.8187,3928.7866,637030.5,221205.5,5692,1389,415825.0,0.0,221205.5,0.0
ROBOT_LAUNDRY,ROBOT,small_int_dev,GALAXY_SOUNDS_PLANETARY_RINGS|PEBBLES_XL,-1|-3,5345.1029,4272.1334,502294.5,221105.5,6286,1347,281189.0,0.0,221105.5,0.0
UV_VISOR_MAGENTA,UV_VISOR,small_int_dev,OXYGEN_SHAKE_CHOCOLATE|PEBBLES_L,1|-3,2197.7704,2816.2722,290160.5,221085.0,3634,2526,54525.0,14550.5,221085.0,14550.5
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,TRANSLATOR_SPACE_GRAY|PEBBLES_XL,-1|-3,5443.0585,4086.6126,546848.5,221071.0,6497,1891,325777.5,0.0,221071.0,0.0
ROBOT_DISHES,ROBOT,small_int_dev,SLEEP_POD_POLYESTER|MICROCHIP_TRIANGLE,2|-1,2126.6756,646.8816,283474.0,221019.5,4830,3368,41790.5,20664.0,221019.5,20664.0
ROBOT_DISHES,ROBOT,small_int_dev,ROBOT_IRONING|SLEEP_POD_POLYESTER,-3|2,3607.9255,801.0786,248708.0,221019.5,5146,2953,71683.0,-43994.5,221019.5,-43994.5
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_XL|SLEEP_POD_POLYESTER,-3|2,3684.8935,4340.7665,567845.0,220914.0,4305,3208,323174.5,23756.5,220914.0,23756.5
PEBBLES_L,PEBBLES,small_int_dev,PEBBLES_S|PEBBLES_XL,1|3,4850.1954,4541.1638,517140.5,220859.5,6063,2191,296281.0,0.0,220859.5,0.0
PEBBLES_S,PEBBLES,small_int_dev,PEBBLES_L|PEBBLES_XL,1|-3,4850.1954,4541.1638,517140.5,220859.5,6063,2191,296281.0,0.0,220859.5,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,small_int_dev,PEBBLES_L|UV_VISOR_RED,-1|-3,1966.3192,854.0197,276003.5,220842.0,3943,2671,41031.0,14130.5,220842.0,14130.5
TRANSLATOR_VOID_BLUE,TRANSLATOR,small_int_dev,TRANSLATOR_GRAPHITE_MIST|PEBBLES_S,2|-3,2718.9881,1158.5757,233402.0,220684.0,5735,5679,0.0,12718.0,220684.0,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,small_int_dev,SLEEP_POD_COTTON|ROBOT_DISHES,3|3,3104.2172,1251.4198,245979.5,220671.0,5940,5212,25308.5,0.0,220671.0,0.0
UV_VISOR_ORANGE,UV_VISOR,small_int_dev,UV_VISOR_YELLOW|SNACKPACK_RASPBERRY,-3|-3,2049.8396,2148.1283,309163.0,220670.5,5862,2941,88492.5,0.0,220670.5,0.0
UV_VISOR_AMBER,UV_VISOR,small_int_dev,PEBBLES_S|PANEL_4X4,-3|1,3377.2166,1251.2708,263445.0,220631.5,5249,4509,42813.5,0.0,220631.5,0.0
